Wort;Positive;Negative;Zorn;Erwartung;Ekel;Furcht;Freude;Traurigkeit;Überraschung;Vertrauen
Bank;0;0;0;0;0;0;0;0;0;1
Banker;0;0;0;0;0;0;0;0;0;1
Bankett;1;0;0;1;0;0;1;0;0;0
bannen;1;0;0;0;0;0;0;0;0;0
Bär;0;0;1;0;0;1;0;0;0;0
Barbar;0;1;0;0;0;1;0;0;0;0
Barbarei;0;1;0;0;0;0;0;0;0;0
barbarisch;0;1;1;0;1;1;0;0;0;0
Barde;1;0;0;0;0;0;0;0;0;0
Bärendienst;0;1;1;0;1;0;0;1;0;0
Bargeld;1;0;0;0;0;0;0;0;0;0
bärisch;0;0;1;0;0;1;0;0;0;0
Barmann;0;0;0;0;0;0;0;0;0;1
barmherzig;1;0;0;0;0;0;0;0;0;0
Barmherzigkeit;1;0;0;1;0;0;0;0;0;1
Barriere;0;1;1;0;0;0;0;0;0;0
Barrikade;0;1;0;0;0;1;0;0;0;0
bas;0;0;0;0;0;0;0;0;0;1
Bas;0;0;0;0;0;0;0;0;0;1
Basketball;1;0;0;1;0;0;1;0;0;0
Bastard;0;1;0;0;1;0;0;1;0;0
Bastion;1;0;1;0;0;0;0;0;0;0
Bataillon;0;0;1;0;0;0;0;0;0;0
Batterie;0;1;1;0;0;0;0;0;0;0
Bauch;0;0;0;0;1;0;0;0;0;0
bauchig;0;1;0;0;0;0;0;0;0;0
bauen;1;0;0;0;0;0;0;0;0;0
Bauernhof;0;0;0;1;0;0;0;0;0;0
baufällig;0;1;0;0;1;0;0;1;0;0
Baum;1;0;1;1;1;0;1;0;1;1
beabsichtigen;1;0;0;1;0;0;0;0;0;0
Beachtung;1;0;0;0;0;0;0;0;0;1
beängstigen;0;1;0;0;0;0;0;0;0;0
beanstandet;0;1;0;0;0;0;0;0;0;0
beaufsichtigen;1;0;0;0;0;0;0;0;0;1
Beben;0;0;0;0;0;1;0;0;0;0
Becher;1;1;1;0;0;1;0;1;0;0
bedaueren;0;1;1;0;1;0;0;1;0;0
bedauerlich;0;1;0;0;0;0;0;1;0;0
Bedauern;0;1;0;0;0;0;0;1;0;0
bedeckt;0;1;0;0;0;0;0;0;0;0
bedenklich;0;1;0;0;0;0;0;0;0;0
bedeuten;0;0;0;1;0;0;0;0;0;0
Bedeutung;1;0;0;1;0;0;0;0;0;0
bedeutungslos;0;1;0;0;0;0;0;1;0;0
Bedeutungslosigkeit;0;1;0;0;0;0;0;0;0;0
bedrängen;0;1;0;0;0;1;0;1;0;0
bedrängt;0;1;0;0;0;1;0;1;0;0
bedrohen;0;1;0;0;0;0;0;0;0;0
bedrohlich;0;1;1;0;1;1;0;0;0;0
Bedrohung;0;1;1;0;0;1;0;0;0;0
bedrücken;0;1;0;0;0;0;0;0;0;0
bedrückt;0;1;0;0;0;0;0;0;0;0
Bedrückung;0;1;0;0;0;0;0;0;0;0
bedürftig;0;1;0;0;0;0;0;1;0;0
Bedürftige;0;1;0;0;0;0;0;0;0;0
beeindrucken;1;0;0;0;0;0;0;0;0;0
beeindruckend;1;0;0;0;0;0;0;0;0;0
beeindruckt;1;0;0;0;0;0;0;0;0;0
beeinflussbar;0;0;0;0;0;0;0;0;0;1
beeinflussen;1;1;0;0;0;0;0;0;0;0
beeinträchtigen;0;1;0;0;0;0;0;0;0;0
Beeinträchtigung;0;1;0;0;0;0;0;0;0;0
beenden;0;0;0;0;0;0;0;1;0;0
Beendigung;0;1;0;0;0;0;0;1;0;0
Beerdigung;0;1;1;0;0;1;0;1;0;0
befallen;0;1;0;0;1;1;0;0;0;0
befangen;0;1;0;0;0;0;0;0;0;0
Befehl;0;1;0;0;0;1;0;0;0;0
Befestigung;1;0;0;0;0;0;0;0;0;0
beflügeln;1;0;0;0;0;0;0;0;0;0
Beförderung;1;0;0;0;0;0;0;0;0;0
befreien;1;0;1;1;0;0;1;0;1;1
Befreiung;1;0;0;1;0;0;1;0;1;1
befremdet;0;1;0;0;0;0;0;0;0;0
befriedigen;1;0;0;0;0;0;1;0;1;0
befriedigend;1;0;0;0;0;0;0;0;0;0
befriedigt;1;0;0;0;0;0;1;0;1;0
befürchten;0;1;0;0;0;0;0;0;0;0
Befürchtung;0;1;0;0;0;0;0;0;0;0
befürworten;0;0;0;0;0;0;0;0;0;1
begabt;1;0;0;0;0;0;0;0;0;0
begeben;1;0;0;0;0;0;0;0;0;0
Begehren;0;1;0;0;0;0;0;0;0;0
begehrend;1;0;0;0;0;0;0;0;0;0
begeistern;1;0;0;1;0;0;1;0;1;0
begeisternd;1;0;0;1;0;0;1;0;1;0
begeistert;1;0;0;1;0;0;1;0;1;0
Begeisterung;1;0;0;1;0;0;1;0;1;0
begeraten;1;0;0;0;0;0;0;0;0;1
begierig;1;0;0;0;0;0;0;0;0;0
Beginn;0;0;0;1;0;0;0;0;0;0
beginnen;0;0;0;1;0;0;0;0;0;0
begleiten;0;0;0;0;0;0;0;0;0;1
Begleiter;1;0;0;0;0;0;1;0;0;1
Begleitung;1;0;0;1;0;0;1;0;0;1
begraben;0;1;0;0;0;1;0;1;0;0
Begräbnis;0;1;0;0;0;0;0;1;0;0
begreifen;1;0;0;0;0;1;0;0;0;0
begrenzt;0;1;1;0;0;0;0;1;0;0
Begriff;1;0;0;0;0;0;0;0;0;0
begründen;0;0;0;0;0;0;0;0;0;1
Begründer;1;0;0;0;0;1;0;0;0;0
begrüßen;1;0;0;0;0;0;1;0;0;0
behaart;0;1;0;0;1;0;0;0;0;0
behaglich;1;0;0;0;0;0;0;0;0;0
behalten;0;0;0;0;0;0;0;0;0;1
behandeln;1;1;1;1;1;1;1;1;1;1
Beharrlichkeit;1;0;0;0;0;0;0;0;0;0
behaupten;0;1;0;0;0;0;0;0;0;0
behauptend;1;0;0;0;0;0;0;0;0;1
Behauptung;0;1;1;0;0;0;0;0;0;0
beheben;1;0;0;0;0;0;0;0;0;0
behelfsmäßig;0;1;0;0;0;0;0;0;0;0
beherrschen;1;0;0;0;0;0;0;0;0;0
behindern;0;1;1;0;0;1;0;1;0;0
behindernd;0;1;0;0;0;0;0;1;0;0
Behinderung;0;1;0;0;0;0;0;1;0;0
Behörde;1;0;0;0;0;0;0;0;0;1
Beichtstuhl;0;0;0;0;0;1;0;0;0;1
Beifall;1;0;0;0;0;0;1;0;1;1
beiläufig;0;1;0;0;0;0;0;0;0;0
Beileid;1;0;0;0;0;0;0;1;0;0
beispiellos;0;0;0;0;0;0;0;0;1;0
beißen;0;1;0;0;0;0;0;0;0;0
beitragen;1;0;0;0;0;0;0;0;0;0
beitreten;1;0;0;0;0;0;0;0;0;0
bejahend;1;0;0;0;0;0;0;0;0;1
Bejahung;1;0;0;0;0;0;0;0;0;0
bekannt;1;0;0;0;0;0;0;0;0;0
Bekanntheit;1;1;1;0;1;1;0;0;0;0
bekennen;1;1;0;0;0;0;0;0;0;1
Bekenntnis;0;1;0;1;0;1;0;1;1;0
beklagen;0;1;1;0;0;1;0;1;0;0
beklagenswert;0;1;1;0;1;1;0;1;0;0
Beklagt;0;0;1;0;0;1;0;1;0;0
beklimmen;0;1;0;0;0;0;0;0;0;0
bekloppt;0;1;0;0;1;0;0;0;0;0
bekräftigen;1;0;0;0;0;0;0;0;0;0
bekümmern;0;1;0;0;0;0;0;0;0;0
beladen;0;1;0;0;0;0;0;0;0;0
belanglos;0;1;0;0;0;0;0;1;0;0
belasten;0;1;1;0;0;1;0;1;0;0
belastend;0;1;1;0;0;1;0;1;0;0
belästigen;0;1;1;0;1;0;0;0;0;0
belästigend;0;0;1;0;0;0;0;0;0;0
Belästigung;0;1;1;0;1;1;0;1;0;0
Belastung;0;1;1;0;0;1;0;1;0;0
beleben;1;1;0;1;0;0;1;0;1;1
beleidigen;0;1;1;0;1;0;0;1;0;0
beleidigend;0;1;1;0;1;1;0;1;0;0
beleidigt;0;1;1;0;1;0;0;1;0;0
Beleidigung;0;1;1;0;1;1;0;1;1;0
beliebt;1;0;0;0;0;0;0;0;0;0
bellen;0;1;1;0;0;0;0;0;0;0
Belohnung;1;0;0;1;0;0;1;0;1;1
Belüftung;0;0;1;0;0;0;0;0;0;0
belustigt;1;0;0;0;0;0;0;0;0;0
bemerkenswert;1;0;0;0;0;0;1;0;1;1
bemühen;1;0;0;1;0;0;0;0;0;0
Benachrichtigung;0;0;0;1;0;0;0;0;0;0
benehmen;0;1;0;0;0;0;0;0;0;0
Bengel;0;1;0;0;0;0;0;0;0;0
Benutzerbild;1;0;0;0;0;0;0;0;0;0
bequem;1;0;0;0;0;0;0;0;0;0
Bequemlichkeit;1;0;0;0;0;0;0;0;0;0
Berater;1;1;1;0;0;1;0;0;0;1
Beratung;1;0;0;0;0;0;0;0;0;1
berauben;0;1;0;0;0;0;0;0;0;0
berauschen;0;1;0;0;1;0;0;0;0;0
berauschend;0;1;0;0;0;0;0;0;0;0
berauscht;1;0;0;0;0;0;0;0;0;0
Berechnung;0;1;0;1;0;0;0;0;0;0
berechtigt;1;0;0;0;0;0;0;0;0;0
bereden;1;0;0;0;0;0;0;0;0;0
Beredsamkeit;1;0;0;0;0;0;0;0;0;0
bereichern;1;0;0;0;0;0;0;0;0;0
bereit;1;0;0;1;0;0;0;0;0;1
bereiten;1;0;0;1;0;0;0;0;0;0
Bereitschaft;1;0;0;1;0;0;1;0;0;1
Bereitstellung;1;0;0;1;0;0;1;0;0;1
bereitwillig;1;0;0;0;0;0;0;0;0;0
bereuen;1;1;0;0;0;1;0;1;0;0
Berg;0;0;0;1;0;0;0;0;0;0
bergauf;1;1;0;1;0;1;0;0;0;0
bergen;1;0;0;0;0;0;0;0;0;0
Berserker;0;1;1;0;0;0;0;0;0;0
berüchtigt;0;1;1;0;1;1;0;0;0;0
Beruf;1;0;0;0;0;0;0;0;0;0
beruhigen;1;0;0;0;0;0;0;0;0;1
beruhigend;1;0;0;0;0;0;1;0;0;1
Beruhigung;1;0;0;0;0;0;0;0;0;1
berühmt;1;0;0;0;0;0;0;0;0;0
Berühmtheit;1;1;1;1;1;0;1;0;1;1
berühren;1;1;0;0;0;0;0;0;0;0
Besäufnis;0;1;0;0;0;0;0;0;0;0
beschädigen;0;1;0;0;0;0;0;0;0;0
Beschädigung;0;1;1;0;1;0;0;1;0;0
beschäftigen;0;0;0;0;0;0;0;0;0;1
beschämend;0;1;0;0;0;0;0;1;0;0
beschämt;0;1;0;0;1;0;0;1;0;0
bescheiden;1;0;0;0;0;0;0;0;0;1
Bescheidenheit;1;0;0;0;0;0;0;0;0;0
Bescheinigung;0;0;0;0;0;0;0;0;0;1
beschimpfen;0;1;1;0;1;0;0;0;0;0
beschissen;0;1;0;0;0;0;0;0;0;0
Beschlagnahme;0;1;0;0;0;1;0;0;0;0
beschlagnahmen;0;1;1;0;0;0;0;1;0;0
beschleunigen;0;0;0;1;0;0;0;0;0;0
beschneiden;0;1;1;1;0;1;0;1;0;0
Beschneidung;1;0;0;0;0;0;0;0;0;0
beschränken;0;1;1;0;0;1;0;1;0;0
beschränkt;0;1;1;0;1;1;0;1;0;0
Beschränkung;0;1;1;0;0;1;0;1;0;0
beschreibend;1;0;0;0;0;0;0;0;0;0
beschriftet;1;0;0;1;0;0;0;0;0;1
beschuldigen;0;1;1;0;0;1;0;0;0;0
Beschuldigung;0;1;0;0;0;0;0;0;0;0
Beschwerde;0;1;1;1;1;0;0;1;0;0
beschwerlich;0;1;0;0;0;0;0;0;0;0
beschwern;0;1;1;0;0;0;0;1;0;0
Beschwichtigung;1;0;0;0;0;0;0;0;0;0
beschwingen;1;0;0;0;0;0;0;0;0;0
beschwingt;1;0;0;0;0;0;0;0;0;0
beschwipst;0;1;0;0;0;0;0;0;0;0
beschwörend;0;1;0;0;0;0;0;0;0;0
Beseitigung;0;1;1;0;1;1;0;1;0;0
besessen;0;1;1;0;1;1;0;0;0;0
besetzen;1;0;0;0;0;0;0;0;0;0
Besetzung;1;0;0;0;0;0;0;0;0;0
besiegen;1;1;0;0;0;0;0;1;0;0
Besitz;0;1;1;0;1;1;0;0;0;0
besitzen;1;0;0;1;0;0;1;0;0;1
besonderer;1;0;0;0;0;0;1;0;0;0
Besonderheit;1;1;0;0;0;0;0;0;0;0
besonders;1;0;0;0;0;0;0;0;0;0
besorgen;1;0;0;0;0;0;0;0;0;0
besorgniserregend;0;1;0;0;0;0;0;0;0;0
besorgt;0;1;0;1;0;1;0;1;0;0
Bestand;0;1;0;0;0;0;0;0;0;0
beständig;1;0;0;0;0;0;0;0;0;0
bestätigen;1;0;0;0;0;0;0;0;0;1
Bestätigung;0;0;0;0;0;0;0;0;0;1
Bestatter;0;0;0;0;0;0;0;1;0;0
bestechen;1;0;0;1;0;0;1;0;1;1
Bestechung;0;1;0;0;1;0;0;0;0;0
bestehen;0;1;0;0;0;0;0;0;0;0
bestial;0;1;0;0;1;1;0;0;0;0
bestialisch;0;1;0;0;1;1;0;0;0;0
bestimmen;0;0;0;1;0;0;0;0;0;1
bestrafen;0;1;1;1;1;1;0;1;0;0
Bestrafung;0;1;1;0;1;1;0;0;0;0
bestreiten;0;1;0;1;0;0;0;0;0;0
bestürzt;0;1;1;1;0;1;0;1;1;0
Bestürzung;0;1;1;1;0;1;0;1;1;0
Besuch;1;0;0;0;0;0;0;0;0;0
Besucher;1;0;0;1;0;0;1;0;0;0
betäuben;0;1;0;0;0;1;0;1;1;0
Betäubungsmittel;0;1;0;0;0;0;0;0;0;0
Beteiligung;1;0;1;0;0;0;0;0;0;0
beten;1;0;0;1;0;1;1;0;1;1
betonen;0;0;0;0;0;0;0;0;0;1
beträchtlich;1;0;0;0;0;0;0;0;0;0
Betrachtung;1;0;0;0;0;0;0;0;0;0
betragen;0;1;1;0;1;0;0;0;0;0
betreffen;0;1;0;0;0;0;0;0;0;0
Betrieb;0;0;0;0;0;1;0;0;0;1
betrüben;0;1;0;0;0;1;0;0;0;0
betrübt;0;1;0;0;0;1;0;0;0;0
Betrug;0;1;1;0;1;1;0;1;1;0
betrügen;0;1;1;0;0;0;0;0;0;0
Betrüger;0;1;0;0;0;0;0;0;0;0
betrügerisch;0;1;1;0;1;0;0;1;0;0
betrunken;0;1;0;0;1;0;0;0;0;0
betteln;0;1;0;0;0;0;0;0;0;0
Bettler;0;1;0;0;0;0;0;1;0;0
beunruhigen;0;1;0;1;0;1;0;1;0;0
beunruhigend;0;1;0;1;0;1;0;1;0;0
beunruhigt;0;1;0;1;0;1;0;1;0;0
Beunruhigung;0;1;0;0;0;0;0;0;0;0
Beurteilung;0;0;0;0;0;0;0;0;1;0
Beute;0;1;0;0;0;1;0;0;0;0
Beutezug;0;1;1;0;0;0;0;0;0;0
bevormundend;0;1;0;0;0;0;0;0;0;0
bevorstehend;0;0;0;1;0;1;0;0;0;0
bevorzugen;1;0;0;0;0;0;0;0;0;1
Bevorzugung;1;0;0;0;0;0;0;0;0;0
bewachen;1;0;0;0;0;1;0;0;0;1
bewaffnet;1;1;1;0;0;1;0;0;0;0
bewähren;1;0;0;0;0;0;0;0;0;0
bewegen;1;0;0;0;0;0;0;0;0;0
Beweger;1;0;0;0;0;0;0;0;0;0
beweglich;1;0;0;0;0;0;0;0;0;0
Beweglichkeit;1;0;0;0;0;0;0;0;0;0
Bewegung;0;0;0;1;0;0;0;0;0;0
Beweis;0;0;0;0;0;0;0;0;0;1
beweisen;1;0;0;0;0;0;0;0;0;1
Bewertung;0;1;1;0;0;1;0;1;1;1
Bewohner;1;0;0;0;0;0;0;0;0;1
bewölken;0;0;0;0;0;0;0;1;0;0
Bewunderer;1;0;0;0;0;0;0;0;0;0
bewundern;1;0;0;0;0;0;0;0;0;1
bewundernswert;1;0;0;0;0;0;1;0;0;1
Bewunderung;1;0;0;0;0;0;1;0;0;1
bewusstlos;0;1;0;0;0;0;0;0;0;0
Bewusstsein;1;0;0;0;0;0;0;0;0;0
bezaubern;1;0;0;0;0;0;1;0;0;0
bezaubernd;1;0;0;0;0;0;1;0;0;0
Bezeichnung;0;0;0;0;0;0;0;0;0;1
bezeugen;1;0;0;0;0;0;0;0;0;1
Bezirk;0;1;0;0;0;0;0;0;0;1
bezweifeln;0;1;0;0;0;0;0;0;0;0
Bibliothek;1;0;0;0;0;0;0;0;0;0
biblisch;1;0;0;0;0;0;0;0;0;0
Biene;0;0;1;0;0;1;0;0;0;0
Bienenstock;0;1;0;0;0;0;0;0;0;0
Biennale;0;0;0;1;0;0;0;0;0;0
Bier;1;0;0;0;0;0;1;0;0;0
bigott;0;1;1;0;1;1;0;1;0;0
bilden;0;0;0;0;0;0;0;0;0;1
Bildnis;0;0;1;0;0;0;0;0;0;0
Bildung;0;0;0;1;0;0;0;0;0;0
billig;0;1;0;0;0;0;0;0;0;0
Billigkeit;1;0;0;0;0;0;0;0;0;0
Billigung;1;0;0;0;0;0;0;0;0;1
binden;0;1;0;0;0;0;0;0;0;0
Biopsie;0;1;0;0;0;1;0;0;0;0
Birke;0;1;1;0;1;1;0;0;0;0
bischöflich;0;0;0;0;0;0;0;0;0;1
bisher;0;1;0;0;0;0;0;0;0;0
Bissen;0;1;0;0;0;0;0;0;0;0
bitten;0;1;0;0;0;0;0;1;0;0
bitter;0;1;1;0;1;0;0;1;0;0
Bitterkeit;0;1;1;0;1;0;0;1;0;0
bitterlich;0;1;1;0;1;0;0;1;0;0
bizarr;0;1;0;0;0;0;0;0;1;0
Blackjack;0;1;0;0;0;0;0;0;0;0
Blähung;0;1;0;0;1;0;0;0;0;0
blamieren;0;1;1;0;1;0;0;1;0;0
blasen;0;1;0;0;1;0;0;0;0;0
Blasphemie;0;1;1;0;0;0;0;0;0;0
blasphemisch;0;1;1;0;1;0;0;0;0;0
Blattlaus;0;1;0;0;1;0;0;0;0;0
blau;0;0;0;0;0;0;0;1;0;0
Blaue;0;0;0;0;0;0;0;1;0;0
blendend;1;0;0;0;0;0;0;0;0;0
Blendung;0;1;1;0;0;1;0;0;0;0
blind;0;1;0;0;0;0;0;0;0;0
Blindheit;0;1;0;0;0;0;0;1;0;0
blindlings;0;1;0;0;0;0;0;1;0;0
Blitz;0;0;1;0;0;1;0;0;1;0
Blockade;0;1;1;0;0;1;0;1;0;0
blockieren;0;1;1;0;0;1;0;1;0;0
blöd;0;1;0;0;0;0;0;0;0;0
Blue;0;1;0;0;0;1;0;1;0;0
blue;0;1;0;0;0;1;0;1;0;0
Bluff;0;1;0;0;0;0;0;0;0;0
blühen;1;0;0;1;0;0;1;0;0;1
blühend;1;0;0;1;0;0;1;0;0;0
Blume;1;0;0;0;0;0;0;0;0;0
blumig;1;0;0;0;0;0;0;0;0;0
Blut;0;1;1;0;1;1;0;1;0;0
Blutegel;0;1;0;0;1;1;0;0;0;0
Blütezeit;1;0;0;1;0;0;1;0;0;1
blutig;0;1;1;0;1;1;0;1;0;0
blutrünstig;0;1;1;0;1;1;0;0;0;0
blutsverwandt;0;0;0;0;0;0;0;0;0;1
Blutung;0;1;0;0;1;1;0;1;0;0
Blutvergießen;0;1;1;0;1;1;0;1;1;0
Bock;1;1;0;0;0;1;0;0;1;0
Boden;0;1;0;0;1;0;0;0;0;1
bodenlos;0;0;0;0;0;1;0;0;0;0
Bogen;0;1;1;0;1;0;0;1;0;0
Bohnenkraut;1;0;0;0;0;0;0;0;0;0
Bohrung;0;1;0;0;0;0;0;0;0;0
Boje;1;0;0;0;0;0;0;0;0;0
bombardieren;0;1;1;0;1;1;0;0;0;0
Bombardierung;0;1;1;0;0;1;0;0;0;0
bombastisch;1;0;0;0;0;0;0;0;0;0
Bombe;0;1;1;0;0;1;0;1;1;0
Bomber;0;0;0;0;0;1;0;1;0;0
Bonus;1;0;0;1;0;0;1;0;1;0
Boomerang;0;0;0;1;0;0;0;0;0;1
Bordell;0;1;0;0;1;0;0;0;0;0
Borste;0;1;0;0;0;0;0;0;0;0
bösartig;0;1;1;0;1;0;0;0;0;0
Bösartigkeit;0;1;0;0;0;0;0;0;0;0
böse;0;1;1;0;1;1;0;1;0;0
boshaft;0;1;0;0;0;0;0;0;0;0
Bosheit;0;1;1;0;1;1;0;0;0;0
böswillig;0;1;1;0;1;1;0;1;0;0
Bote;0;0;0;0;0;0;0;0;0;1
Botschafter;1;0;0;0;0;0;0;0;0;1
Box;0;0;1;0;0;0;0;0;0;0
Boykott;0;1;0;0;0;0;0;0;0;0
Brandsatz;0;1;1;0;0;1;0;0;1;0
Brandstiftung;0;1;1;0;0;1;0;0;0;0
Brandy;0;1;0;0;0;0;0;0;0;0
Braut;1;0;0;1;0;0;1;0;0;1
Bräutigam;1;0;0;1;0;0;1;0;0;1
Brautjungfer;1;0;0;0;0;0;1;0;0;1
brechen;0;1;1;0;0;1;0;1;0;0
Breitseit;0;1;0;1;0;0;0;0;0;0
Brief;0;0;0;1;0;0;0;0;0;0
Brigade;0;1;0;0;0;1;0;0;0;0
brillant;1;0;0;1;0;0;1;0;0;1
brilliant;1;0;0;0;0;0;0;0;0;0
Brokat;1;0;0;0;0;0;0;0;0;0
Bruch;0;1;0;0;0;1;0;1;1;0
brüchig;0;1;0;0;0;0;0;0;0;0
Bruder;1;0;0;0;0;0;0;0;0;1
brüderlich;1;0;0;1;0;0;1;0;0;1
Bruderschaft;1;0;0;0;0;0;0;0;0;1
brüllen;0;1;1;0;0;0;0;0;1;0
brummig;0;1;0;0;0;0;0;0;0;0
brutal;0;1;1;0;0;1;0;0;0;0
Brutalität;0;1;1;0;0;1;0;0;0;0
brutto;0;1;0;0;1;0;0;0;0;0
brutzeln;0;0;1;0;0;0;0;0;0;0
Buch;1;0;0;0;0;0;0;0;0;0
Bücherwurm;1;1;0;0;0;0;0;0;0;0
Buchgeschäft;1;0;0;0;0;0;0;0;0;0
Buchhalter;0;0;0;0;0;0;0;0;0;1
Bucht;1;0;0;1;1;1;1;0;0;0
Budget;0;0;0;0;0;0;0;0;0;1
Buffet;0;1;1;0;0;0;0;0;0;0
Buh;0;1;0;0;0;0;0;0;0;0
Bulldogge;1;0;0;0;0;0;0;0;0;0
Bully;0;1;1;0;0;1;0;0;0;0
Bummler;0;1;0;0;0;0;0;0;0;0
Bund;1;1;0;0;0;1;0;0;0;1
Bunker;0;0;0;0;0;1;0;0;0;0
bunt;1;0;0;0;0;0;0;0;0;0
Bürger;1;0;0;0;0;0;0;0;0;0
bürgerlich;1;0;0;0;0;0;0;0;0;0
Bürgermeister;1;0;0;0;0;0;0;0;0;0
Burke;0;1;1;0;1;1;0;1;0;0
burlesk;0;0;0;0;0;0;0;0;1;0
Bürokrat;0;1;0;0;1;0;0;0;0;0
Bürokratie;0;1;0;0;0;0;0;0;0;1
Bursche;0;1;0;0;1;0;0;0;0;0
Bus;1;0;0;0;0;0;1;0;0;0
Büschel;0;1;0;0;0;0;0;0;0;0
Buße;0;0;0;0;0;1;0;1;0;0
büßen;1;0;0;1;0;0;1;0;0;1
Bußgeld;0;1;0;0;0;0;0;0;0;0
buttrig;1;0;0;0;0;0;0;0;0;0
Cafe;1;0;0;0;0;0;0;0;0;0
Café;1;0;0;0;0;0;0;0;0;0
Center;1;0;0;0;0;0;0;0;0;1
Champion;1;0;0;1;0;0;1;0;0;1
Chance;0;0;0;0;0;0;0;0;1;0
Chaos;0;1;1;0;1;1;0;1;0;0
chaotisch;0;1;1;0;0;0;0;0;0;0
charmant;1;0;0;0;0;0;0;0;0;0
Charme;1;0;0;0;0;0;0;0;0;0
Chemiker;1;0;0;0;0;0;0;0;0;1
Chimäre;0;0;0;0;0;1;0;0;1;0
Chinin;1;0;0;0;0;0;0;0;0;0
Chirurgie;0;0;0;0;0;1;0;1;0;0
Chloroform;0;1;0;0;0;0;0;0;0;0
Cholera;0;1;0;0;1;1;0;1;0;0
Chor;1;0;0;0;0;0;1;0;0;1
Chronik;1;0;0;0;0;0;0;0;0;1
chronisch;0;1;0;0;0;0;0;1;0;0
Clan;0;0;0;0;0;0;0;0;0;1
clever;1;0;0;0;0;0;0;0;0;0
Cliff;0;0;0;0;0;1;0;0;0;0
Clown;1;0;0;1;0;0;1;0;1;0
Commonwealth;1;0;0;0;0;0;0;0;0;1
cool;1;0;0;0;0;0;0;0;0;0
Couch;0;0;0;0;0;0;0;1;0;0
Countdown;0;0;0;1;0;0;0;0;0;0
Coup;0;0;1;0;0;0;0;0;1;0
couragiert;1;0;0;0;0;0;0;0;0;0
Crash;0;1;0;0;0;0;0;0;0;0
crescendo;1;0;0;1;0;0;1;0;1;1
Crew;0;0;0;0;0;0;0;0;0;1
cutter;0;1;0;0;0;1;0;0;0;0
Dach;0;1;1;0;0;0;0;0;0;0
dame;1;0;0;1;0;0;1;0;0;1
dammen;0;0;0;0;0;0;0;0;0;1
Dämmerung;1;0;0;1;0;0;1;0;1;1
Dämon;0;1;1;0;1;1;0;1;1;0
dämonisch;0;1;1;0;1;1;0;1;0;0
Dämpfer;0;1;0;0;0;0;0;0;0;0
Dämpfung;0;1;0;0;0;0;0;1;0;0
Dandy;0;1;0;0;1;0;0;0;0;0
daneben;0;1;0;0;0;0;0;0;0;0
dankbar;1;0;0;0;0;0;1;0;0;0
Dankbarkeit;1;0;0;0;0;0;1;0;0;0
danken;1;0;0;0;0;0;0;0;0;0
Darlehensgeber;0;0;0;0;0;0;0;0;0;1
Darm;0;0;0;0;1;0;0;0;0;0
darstellen;0;0;0;1;0;0;0;0;0;0
Daube;0;1;0;0;0;0;0;0;0;0
dauerhaft;1;0;0;0;0;0;0;0;0;1
deaktivieren;0;1;0;0;0;1;0;1;0;0
Deal;1;0;0;1;0;0;1;0;1;1
Debakel;0;1;0;0;0;1;0;1;0;0
Debatte;1;0;0;0;0;0;0;0;0;0
debil;0;1;0;0;0;0;0;0;0;0
Decke;0;0;0;0;0;0;0;0;0;1
Deckel;0;0;0;1;0;0;0;0;0;1
Defekt;0;1;1;0;0;0;0;0;0;0
defekt;0;1;0;0;1;0;0;0;0;0
definitiv;1;0;0;0;0;0;0;0;0;1
Defizit;0;1;0;0;0;0;0;0;0;0
defizitär;0;1;0;0;0;0;0;0;0;0
Deflation;0;1;0;0;0;1;0;0;0;0
deformiert;0;1;0;0;1;0;0;1;0;0
Deformität;0;1;0;0;1;1;0;1;0;0
degenerieren;0;1;0;0;0;0;0;0;0;0
degradieren;0;1;0;0;1;0;0;0;0;0
Degradierung;0;1;0;0;0;0;0;0;0;0
Deich;0;0;0;0;0;1;0;0;0;0
dekadent;0;1;0;0;0;0;0;0;0;0
deklaratorisch;1;0;0;0;0;0;0;0;0;0
Deklination;0;1;0;0;0;0;0;0;0;0
Dekrement;0;1;0;0;0;0;0;0;0;0
delegieren;1;0;0;0;0;0;0;0;0;1
delikat;0;1;0;0;0;0;0;0;0;0
Delikt;0;1;1;0;1;1;0;1;0;0
Delinquent;0;1;1;0;1;0;0;0;0;0
Delirium;0;1;0;0;1;0;0;1;0;0
Delphin;1;0;0;0;0;0;1;0;1;1
Demenz;0;1;0;0;0;1;0;1;0;0
Demokratie;1;0;0;0;0;0;0;0;0;0
demonstrativ;1;0;0;0;0;0;1;1;0;0
demoralisiert;0;1;0;0;0;1;0;1;0;0
Demut;1;0;0;0;0;0;0;0;0;1
demütigen;1;1;1;0;1;0;0;1;0;0
demütigend;0;1;0;0;1;0;0;0;0;0
Demütigung;0;1;0;1;1;1;0;1;0;0
Denker;1;0;0;0;0;0;0;0;0;0
Denkmal;0;0;0;0;0;0;0;1;0;0
Denunziation;0;1;1;0;1;1;0;0;0;0
deportieren;0;1;0;0;0;1;0;1;0;0
Depot;0;0;0;0;0;0;0;0;0;1
Depression;0;1;0;0;0;0;0;1;0;0
depressiv;0;1;0;0;0;0;0;1;0;0
deprimieren;0;1;0;0;1;0;0;1;0;0
deprimierend;0;1;0;0;1;0;0;1;0;0
deprimiert;0;1;1;0;0;1;0;1;0;0
derb;0;1;0;0;0;0;0;0;0;0
